year,month,state,customers,price,revenue,sales
2009,3,Missouri,3068243,6.86,430.79971,6277.97323
2009,3,Montana,571572,7.58,93.7018,1235.71075
2009,3,South Dakota,434630,7.14,67.97032,951.35412
2009,3,Utah,1057380,6.32,137.28771,2171.11264
2009,3,Vermont,355815,12.78,59.63413,466.56149
2009,3,Nebraska,1009823,7.11,162.36568,2284.25975
2009,3,Nevada,1212988,9.79,239.24761,2444.54169
2009,3,New Hampshire,683562,15.22,130.42976,856.86204
2009,3,New Jersey,3893381,13.92,862.67794,6196.12532
2009,3,New Mexico,983317,8.37,135.88742,1623.10761
2009,3,Maine,786594,13.33,123.23982,924.77704
2009,3,Maryland,2438436,13.27,687.29696,5180.46679
2009,3,West Virginia,1015600,6.69,173.6605,2596.53553
2009,3,Wisconsin,2924559,9.15,515.29055,5629.54292
2009,3,Wyoming,323430,6.07,83.968,1382.45855
2009,3,East North Central,22037374,8.86,3996.04283,45081.53717
2009,3,West North Central,10463730,7.32,1660.05753,22666.13124
2009,3,South Atlantic,29247924,9.83,5894.58691,59944.9755
2009,3,East South Central,9341663,8.21,2024.66456,24649.35619
2009,3,New England,6975440,15.74,1561.12276,9918.8548
2009,3,Middle Atlantic,17794553,12.24,3656.55918,29881.50469
2009,4,South Carolina,2428000,8.14,431.31692,5301.41945
2009,4,South Dakota,434157,7.21,63.19773,876.23497
2009,4,Tennessee,3149001,8.81,607.3988,6891.81014
2009,4,Texas,11054771,9.74,2458.51202,25230.1863
2009,4,Utah,1057145,6.53,129.24383,1978.07738
2009,4,Vermont,356614,12.74,53.0267,416.25421
2009,4,Virginia,3596974,8.87,687.73248,7752.91423
2009,4,Washington,3186903,6.55,488.75754,7464.55709
2009,4,West Virginia,1013769,6.68,150.05584,2246.45991
2009,4,California,14976204,12.17,2432.72661,19983.83161
2009,4,Colorado,2473949,7.9,309.61357,3919.31761
2009,4,Florida,9618895,11.46,1833.43402,15993.49143
2009,4,Georgia,4619986,8.38,762.09928,9099.36543
2009,4,Hawaii,474263,18.97,148.83942,784.52554
2009,4,Idaho,784659,6.16,100.10917,1624.02454
2009,4,Maine,787069,12.77,109.535,857.64652
2009,4,Maryland,2438307,12.86,590.70122,4594.47879
2009,4,Kansas,1448839,7.9,222.06983,2810.00328
2009,4,Connecticut,1600340,18.09,411.77654,2276.01455
2009,4,Delaware,443812,12.25,102.6946,838.13659
2009,4,Massachusetts,3061328,15.56,647.39769,4161.33346
2009,4,Michigan,4803738,8.6,640.55467,7445.18645
2009,4,Minnesota,2571134,7.89,388.17381,4917.63807
2009,4,Mississippi,1471581,8.96,281.87371,3144.49599
2009,4,Kentucky,2221868,6.34,447.747,7064.22823
2009,4,Illinois,5665032,9.34,948.30888,10155.01541
2009,4,Missouri,3063817,6.83,395.88528,5797.34891
2009,4,Arizona,2850809,9.04,441.32494,4881.01413
2009,4,Arkansas,1519055,7.26,218.41639,3008.21037
2009,4,Iowa,1544734,7.08,235.96472,3333.16957
2009,4,Alabama,2490148,8.75,505.95245,5785.37336
2009,4,Alaska,317306,14.8,75.36853,509.11918
2009,4,Louisiana,2230097,7.41,406.31645,5483.49977
2009,4,District of Columbia,247204,13.05,109.77022,840.9357
2009,4,Nebraska,980741,6.96,142.36397,2046.76887
2009,4,Nevada,1212223,9.8,235.30039,2400.48563
2009,4,Indiana,3090479,7.7,563.13582,7309.58778
2009,4,Montana,570059,7.36,85.72369,1164.28824
2009,4,New Hampshire,684886,15.84,136.18887,859.66577
2009,4,New Jersey,3960464,13.9,741.97484,5336.0725
2009,4,New York,7958755,14.1,1500.83386,10642.06102
2009,4,Middle Atlantic,17864207,12.24,3316.58924,27089.35106
2009,4,East North Central,22018507,8.83,3608.16493,40882.22236
2009,4,West North Central,10424562,7.28,1512.42724,20785.50626
2009,4,South Atlantic,29240598,9.73,5423.10231,55758.13386
2009,4,East South Central,9332598,8.05,1842.97195,22885.90771
2009,4,West South Central,16728658,8.89,3337.92237,37548.14168
2009,4,Pacific Contiguous,20040859,10.26,3193.54615,31140.07281
2009,4,North Dakota,381140,6.45,64.77192,1004.3426
2009,4,Mountain,10259220,7.95,1506.75442,18951.34878
2009,4,Pacific Noncontiguous,791569,17.33,224.20794,1293.64472
2009,4,Wisconsin,2935418,9.16,463.9123,5065.96083
2009,4,Wyoming,322874,5.95,81.55995,1370.53158
2009,4,New England,6985059,15.74,1436.63524,9129.31685
2009,4,Oklahoma,1924735,6.66,254.67751,3826.24523
2009,4,Oregon,1877752,7.37,272.06199,3691.68412
2009,4,Pennsylvania,5944988,9.66,1073.78053,11111.21754
2009,4,Rhode Island,494822,14.1,78.71044,558.40234
2009,4,Ohio,5523840,9.1,992.25325,10906.47189
2009,4,New Mexico,987502,7.68,123.87888,1613.60968
2009,4,North Carolina,4833651,8.31,755.29774,9090.93232
2009,4,U.S. Total,143685837,9.57,25402.32179,265463.64608
2009,5,Minnesota,2570869,8.01,383.55195,4786.63286
2009,5,Mississippi,1472413,9.01,314.48429,3489.00983
2009,5,Connecticut,1599808,18.11,399.23066,2204.34897
2009,5,East North Central,21987055,9.02,3728.80937,41324.79964
2009,5,South Atlantic,29252954,9.81,5880.30281,59950.23288
2009,5,East South Central,9338515,8.11,1917.38722,23647.48193
2009,5,West South Central,16715667,8.95,3570.73465,39886.0346
2009,5,Mountain,10251733,8.37,1812.29174,21643.2406
2009,5,Pacific Contiguous,19665489,10.96,3324.40608,30325.00091
2009,5,Pacific Noncontiguous,792077,17.59,233.66963,1328.58324
2009,5,New Mexico,987473,7.64,135.97822,1780.65624
2009,5,New York,7952528,14.78,1564.71473,10583.2319
2009,5,North Carolina,4837308,8.29,785.46062,9471.38148
2009,5,North Dakota,381791,6.87,62.25912,906.43173
2009,5,Ohio,5509067,9.3,1023.32388,11002.0956
2009,5,Oregon,1881936,7.43,267.41557,3599.16542
2009,5,District of Columbia,247026,13.3,122.723,922.42145
2009,5,Florida,9625461,11.36,2031.05047,17872.43372
2009,5,Michigan,4811646,9.54,701.49541,7351.77182
2009,5,West Virginia,1013035,6.69,146.5542,2189.25355
2009,5,Wisconsin,2924716,9.16,472.32726,5156.37494
2009,5,Wyoming,322818,6.05,81.22363,1343.384
2009,5,New England,6972388,15.52,1417.83735,9134.53222
2009,5,Arizona,2844010,10.04,638.05305,6353.22701
2009,5,Arkansas,1519659,7.31,225.96462,3090.73646
2009,5,California,14594119,13.16,2614.15428,19871.82738
2009,5,Georgia,4622083,8.52,862.35446,10119.63555
2009,5,Idaho,785216,6.02,110.81907,1842.00404
2009,5,Illinois,5658366,9.25,951.24926,10286.78252
2009,5,Iowa,1545241,7.06,228.06567,3232.50892
2009,5,Kansas,1452842,7.98,237.70723,2977.18594
2009,5,Alaska,318002,15.26,73.49373,481.76921
2009,5,Pennsylvania,5934816,9.59,1044.76864,10896.79296
2009,5,Rhode Island,494083,13.64,90.46513,663.16977
2009,5,South Carolina,2428377,8.33,490.6488,5893.58693
2009,5,Tennessee,3153265,8.81,611.20937,6937.29469
2009,5,Texas,11040079,9.87,2617.4302,26511.72042
2009,5,Utah,1058427,6.85,145.56095,2124.6756
2009,5,Virginia,3596406,9.09,728.91902,8018.59657
2009,5,Hawaii,474075,18.92,160.1759,846.81403
2009,5,Indiana,3083260,7.71,580.41356,7527.77476
2009,5,Kentucky,2223305,6.42,430.46551,6704.18553
2009,5,South Dakota,436597,7.52,60.8279,808.57296
2009,5,Vermont,356648,12.74,53.08873,416.80975
2009,5,Washington,3189434,6.46,442.83623,6854.00811
2009,5,Middle Atlantic,17662698,12.56,3436.08885,27367.73419
2009,5,Colorado,2473671,7.93,320.78493,4046.95893
2009,5,Delaware,443662,12.44,99.94404,803.11363
2009,5,Louisiana,2230176,7.32,446.62103,6098.55183
2009,5,Maine,787263,12.45,109.25415,877.37588
2009,5,Maryland,2439596,13.15,612.64821,4659.81
2009,5,Massachusetts,3045070,15.42,642.14964,4163.28609
2009,5,Missouri,3062728,7.65,448.58651,5861.11852
2009,5,Montana,570583,7.54,80.41436,1065.97629
2009,5,Oklahoma,1925753,6.71,280.71881,4185.02589
2009,5,West North Central,10432348,7.6,1570.58908,20668.33656
2009,5,U.S. Total,143070924,9.77,26892.11678,275275.97676
2009,5,Nebraska,982280,7.14,149.59071,2095.88564
2009,5,Nevada,1209535,9.7,299.45754,3086.3585
2009,5,New Hampshire,689516,15.27,123.64904,809.54176
2009,5,New Jersey,3775354,14.04,826.60548,5887.70933
2009,5,Alabama,2489532,8.61,561.22806,6516.99188
2009,6,North Carolina,4842544,8.38,943.82522,11256.74952
2009,6,Ohio,5510106,9.42,1148.53287,12193.92691
2009,6,Oklahoma,1927593,7.02,376.16971,5360.64075
2009,6,Georgia,4626443,9.44,1123.46788,11895.03521
2009,6,Hawaii,473160,19.06,166.48765,873.31645
2009,6,Illinois,5649068,9.28,1107.99997,11937.60334
2009,6,Iowa,1545064,7.67,282.6916,3686.6852
2009,6,Kansas,1452499,8.47,310.70607,3667.05849
2009,6,Kentucky,2226150,6.86,472.88831,6893.11519
2009,6,Louisiana,2239345,6.45,450.40721,6982.79368
2009,6,Maine,787802,12.64,108.45729,857.78979
2009,6,Maryland,2439508,13.21,683.77542,5176.90189
2009,6,Arizona,2840136,10.12,668.89764,6608.25352
2009,6,Arkansas,1526975,7.63,281.11138,3682.34674
2009,6,Colorado,2476054,8.2,334.10538,4072.89491
2009,6,Connecticut,1597242,18.22,416.86316,2287.89692
2009,6,Delaware,443914,12.23,108.34771,885.93625
2009,6,District of Columbia,246435,13.25,136.28671,1028.75778
2009,6,Florida,9674288,11.34,2306.73099,20348.50184
2009,6,Massachusetts,3045767,15.86,653.49215,4120.29959
2009,6,Michigan,4807639,9.89,802.87628,8117.814
2009,6,Minnesota,2573726,8.65,428.4101,4952.82815
2009,6,Missouri,3062751,8.62,608.67904,7062.82411
2009,6,Nebraska,1010963,7.85,181.15624,2308.92617
2009,6,Pacific Noncontiguous,792092,17.82,239.52944,1344.02622
2009,6,Alaska,318932,15.52,73.04179,470.70977
2009,6,Alabama,2491912,9.66,703.35757,7281.39152
2009,6,Washington,3182865,6.4,430.89146,6731.54253
2009,6,West Virginia,1013170,6.63,150.96313,2278.08048
2009,6,Wyoming,323771,6.09,79.54832,1306.05072
2009,6,New England,6963982,15.9,1442.95465,9073.81718
2009,6,Middle Atlantic,17829757,13.48,3879.52697,28781.20657
2009,6,East North Central,21983127,9.21,4227.82478,45918.86187
2009,6,West North Central,10461976,8.29,1939.1915,23398.75555
2009,6,South Atlantic,29318239,9.99,6919.53064,69245.01383
2009,6,West South Central,16750979,9.14,4346.77004,47551.57025
2009,6,Pacific Contiguous,20065127,11.79,3807.80365,32299.67734
2009,6,Mississippi,1475959,9.09,366.59589,4032.93548
2009,6,Montana,573203,7.66,84.29645,1100.27293
2009,6,Nevada,1211138,10.27,312.75931,3045.27939
2009,6,Oregon,1884049,7.46,264.13619,3540.08462
2009,6,Pennsylvania,5943002,9.98,1128.07964,11306.36241
2009,6,Rhode Island,485019,14.92,86.79236,581.70477
2009,6,South Carolina,2434403,8.59,598.88763,6975.53985
2009,6,South Dakota,434438,7.67,63.56775,828.95987
2009,6,Tennessee,3153710,8.87,691.34077,7790.44013
2009,6,California,14998213,14.13,3112.776,22028.05018
2009,6,New Jersey,3928880,15.49,994.46798,6420.16822
2009,6,New Mexico,988294,8.33,154.86349,1860.03061
2009,6,New York,7957875,15.89,1756.97936,11054.67594
2009,6,New Hampshire,689757,15.42,122.67222,795.52714
2009,6,Idaho,785949,6.93,123.52482,1783.25918
2009,6,Indiana,3090205,7.74,637.35779,8232.34227
2009,6,North Dakota,382535,7.18,63.98071,891.47356
2009,6,Texas,11057066,10.27,3239.08174,31525.78908
2009,6,Utah,1058109,7.51,160.2453,2133.61758
2009,6,Vermont,358395,12.7,54.67747,430.59896
2009,6,Virginia,3597534,9.23,867.24596,9399.51101
2009,6,Wisconsin,2926109,9.77,531.05788,5437.17533
2009,6,East South Central,9347731,8.59,2234.18254,25997.88231
2009,6,Mountain,10256654,8.76,1918.24071,21909.65882
2009,6,U.S. Total,143769664,10.13,30955.55492,305520.46993
2009,7,Alabama,2491240,9.07,765.26122,8437.90342
2009,7,Alaska,319534,15.67,75.70531,483.18069
2009,7,Arizona,2841923,10.38,861.98205,8303.8034
2009,7,Arkansas,1532091,8.02,356.43475,4442.94229
2009,7,California,15045987,15.0,3661.22842,24414.20538
2009,7,Colorado,2475827,8.83,419.23099,4746.90852
2009,7,Connecticut,1606285,18.07,473.92879,2623.19065
2009,7,Indiana,3090696,7.77,653.54758,8408.56169
2009,7,Minnesota,2577339,8.82,474.24001,5376.82702
2009,7,Maryland,2438278,13.54,781.88576,5774.99554
2009,7,Massachusetts,3053593,15.35,703.57899,4583.5907
2009,7,South Dakota,438967,7.74,70.03139,904.27658
2009,7,Iowa,1548037,8.82,328.84254,3726.35792
2009,7,Kansas,1457602,8.3,316.5168,3812.45145
2009,7,Kentucky,2223006,7.11,507.28375,7131.09286
2009,7,New Mexico,987888,8.55,179.44267,2097.89842
2009,7,Louisiana,2240990,6.98,562.51086,8057.53196
2009,7,New York,7960438,16.48,2071.94211,12570.16389
2009,7,North Carolina,4835029,8.8,1096.68623,12466.88457
2009,7,North Dakota,383249,7.14,67.53406,945.89306
2009,7,Ohio,5506693,9.58,1181.73686,12333.52791
2009,7,Mississippi,1476446,8.85,426.74098,4820.80777
2009,7,Missouri,3062681,8.61,638.85129,7420.82307
2009,7,Tennessee,3156564,8.59,768.96714,8950.35803
2009,7,Texas,11079583,10.02,3690.11897,36817.13544
2009,7,Utah,1058079,7.49,210.53744,2809.23308
2009,7,Vermont,357955,12.7,59.20157,466.32109
2009,7,Virginia,3598476,8.92,882.64645,9890.12415
2009,7,Washington,3202100,6.47,445.39177,6889.04745
2009,7,U.S. Total,143859563,10.28,34739.57172,337878.07154
2009,7,West Virginia,1013572,6.52,153.55357,2355.3882
2009,7,South Carolina,2436867,8.73,662.4174,7587.12667
2009,7,Oklahoma,1928775,7.36,422.01335,5732.43089
2009,7,Oregon,1886067,7.51,310.55353,4136.84229
2009,7,Pennsylvania,5938887,9.82,1203.75918,12260.29542
2009,7,Rhode Island,493314,13.21,89.74921,679.53024
2009,7,Michigan,4801759,9.91,827.11215,8348.21739
2009,7,Hawaii,474689,20.06,177.5403,885.24515
2009,7,Idaho,787138,7.06,160.07435,2265.79015
2009,7,Illinois,5638029,9.17,1114.10397,12148.48865
2009,7,Montana,573928,7.68,89.23991,1161.47394
2009,7,Maine,788196,12.82,124.3513,970.1999
2009,7,Florida,9637368,11.47,2579.46828,22495.78864
2009,7,Georgia,4626977,9.34,1260.67141,13490.92456
2009,7,Nebraska,1012776,8.32,220.43514,2648.65665
2009,7,Nevada,1211658,11.5,451.1606,3922.14385
2009,7,Wisconsin,2935558,9.62,553.08342,5748.46658
2009,7,New Hampshire,689919,15.38,135.97713,884.36106
2009,7,New Jersey,3922388,15.91,1117.69571,7026.71168
2009,7,Wyoming,324178,6.33,82.40127,1301.41885
2009,7,New England,6989262,15.55,1586.78699,10207.19364
2009,7,Middle Atlantic,17821713,13.79,4393.397,31857.17099
2009,7,East North Central,21972735,9.21,4329.58398,46987.26221
2009,7,West North Central,10480651,8.52,2116.45124,24835.28575
2009,7,South Atlantic,29277511,10.09,7689.5329,76183.76513
2009,7,East South Central,9347256,8.41,2468.25308,29340.16209
2009,7,West South Central,16781439,9.14,5031.07792,55050.04057
2009,7,Mountain,10260619,9.22,2454.06927,26608.6702
2009,7,Pacific Contiguous,20134154,12.46,4417.17372,35440.09511
2009,7,Pacific Noncontiguous,794223,18.51,253.24562,1368.42584
2009,7,Delaware,444054,12.29,125.98522,1025.50796
2009,7,District of Columbia,246890,13.33,146.21858,1097.02484
2009,8,District of Columbia,246934,13.36,155.76678,1165.9627
2009,8,Florida,9557095,11.37,2490.25542,21903.7309
2009,8,Alabama,2491660,9.2,741.85436,8065.032
2009,8,Alaska,319759,14.8,72.76815,491.70948
2009,8,Idaho,787478,6.79,148.55818,2186.71588
2009,8,Illinois,5644295,9.15,1155.72882,12624.44274
2009,8,Iowa,1547430,8.37,325.5726,3887.92777
2009,8,Kansas,1453877,8.47,322.57697,3808.67627
2009,8,Kentucky,2227471,7.06,522.88143,7405.45404
2009,8,Georgia,4626351,9.24,1213.80648,13138.68604
2009,8,New Hampshire,691341,14.63,148.4202,1014.21781
2009,8,New Jersey,3942058,15.57,1295.95968,8324.82705
2009,8,New Mexico,988772,8.68,182.19452,2098.1358
2009,8,Ohio,5503545,9.55,1282.13484,13424.63463
2009,8,Oklahoma,1930373,7.39,419.77935,5680.97484
2009,8,New York,7959327,16.43,2213.38671,13468.85737
2009,8,North Carolina,4837148,8.56,1082.57394,12644.68098
2009,8,North Dakota,383614,7.12,68.13155,956.85562
2009,8,Delaware,444671,12.38,133.54904,1078.8411
2009,8,Pacific Noncontiguous,793929,19.62,277.58165,1414.58315
2009,8,Hawaii,474170,22.19,204.8135,922.87368
2009,8,Indiana,3085618,7.78,712.38782,9157.46481
2009,8,Wyoming,324295,6.33,80.0268,1264.56969
2009,8,New England,6964448,15.44,1769.5072,11462.02725
2009,8,Middle Atlantic,17839981,13.77,4819.95515,34995.52926
2009,8,East North Central,21966837,9.22,4613.1921,50051.11138
2009,8,West North Central,10479586,8.43,2128.67656,25238.7228
2009,8,South Atlantic,29198558,9.99,7678.90618,76882.23085
2009,8,East South Central,9358566,8.42,2436.02297,28937.87061
2009,8,West South Central,16778079,8.99,4868.42545,54143.91998
2009,8,Mountain,10264446,9.2,2417.10663,26265.88961
2009,8,Pacific Contiguous,19895266,12.45,4412.67175,35453.31031
2009,8,Pennsylvania,5938596,9.93,1310.60875,13201.84484
2009,8,South Carolina,2431826,8.56,652.67279,7625.55861
2009,8,South Dakota,437345,7.67,70.84016,924.05067
2009,8,Tennessee,3162736,8.65,766.15552,8862.15299
2009,8,Texas,11071850,9.85,3574.90406,36275.88472
2009,8,Rhode Island,479397,13.26,106.77156,805.28527
2009,8,Utah,1059410,7.38,193.63174,2624.16176
2009,8,Vermont,357955,12.76,62.4774,489.62607
2009,8,Oregon,1885230,7.37,281.40073,3819.60938
2009,8,West Virginia,1013934,6.64,172.43159,2597.22382
2009,8,Wisconsin,2933247,9.5,560.68122,5899.62274
2009,8,Virginia,3601983,8.99,948.67267,10549.63861
2009,8,Washington,3193660,6.48,450.58251,6952.2095
2009,8,U.S. Total,143539696,10.27,35422.04563,344845.1952
2009,8,Maine,788639,12.98,133.46504,1028.62779
2009,8,Massachusetts,3050499,15.29,816.54303,5339.97995
2009,8,Minnesota,2576605,8.8,487.40489,5540.18757
2009,8,California,14816376,14.91,3680.68851,24681.49144
2009,8,Colorado,2478137,8.86,431.64141,4870.45252
2009,8,Arkansas,1532896,7.87,341.03527,4333.13236
2009,8,Arizona,2839025,10.39,866.47043,8337.61815
2009,8,Louisiana,2242960,6.78,532.70678,7853.92806
2009,8,Maryland,2438616,13.42,829.17747,6177.90809
2009,8,Michigan,4800132,10.09,902.2594,8944.94647
2009,8,Mississippi,1476699,8.8,405.13166,4605.23159
2009,8,Missouri,3067915,8.6,643.01545,7479.41748
2009,8,Montana,573956,7.6,90.56286,1191.32544
2009,8,Nebraska,1012800,7.99,211.13495,2641.60742
2009,8,Nevada,1213373,11.48,424.02069,3692.91038
2009,8,Connecticut,1596617,18.02,501.82998,2784.29036
2009,9,Colorado,2476659,8.93,394.07503,4415.20499
2009,9,Connecticut,1597676,17.87,453.4047,2537.63403
2009,9,Arizona,2840268,10.09,749.44249,7426.75315
2009,9,Arkansas,1532475,7.45,290.35751,3896.95516
2009,9,Montana,573202,7.65,84.91409,1110.06367
2009,9,Nebraska,1013042,7.72,177.42491,2297.86053
2009,9,Nevada,1211972,11.43,371.03725,3245.70367
2009,9,New Hampshire,690096,14.58,136.74125,938.15292
2009,9,Missouri,3066301,7.79,500.08045,6417.89987
2009,9,California,14801842,14.72,3659.83024,24862.93914
2009,9,Idaho,788306,6.62,122.25946,1845.55841
2009,9,Illinois,5628928,9.14,1032.7248,11299.95429
2009,9,Indiana,3095872,7.6,623.51402,8206.7107
2009,9,Iowa,1547508,7.8,265.95039,3410.20471
2009,9,Kansas,1450628,8.22,262.91169,3198.44265
2009,9,Kentucky,2227793,6.48,479.65052,7397.54342
2009,9,Louisiana,2241897,6.69,501.66186,7494.45371
2009,9,Maine,788560,12.47,115.40372,925.67721
2009,9,Maryland,2439992,13.02,637.71645,4896.73037
2009,9,Massachusetts,3049587,15.79,700.95457,4439.50554
2009,9,New Jersey,3960586,14.93,947.18387,6346.13409
2009,9,New Mexico,988805,8.13,152.45816,1874.24244
2009,9,New York,7958340,16.44,2026.27258,12326.22801
2009,9,North Carolina,4839757,8.74,959.61764,10979.72623
2009,9,North Dakota,380529,7.06,65.05466,921.86855
2009,9,Ohio,5502400,9.05,1047.64508,11572.49139
2009,9,Oklahoma,1930766,7.26,326.68896,4500.88608
2009,9,Oregon,1887199,7.45,271.70722,3645.76047
2009,9,Michigan,4640921,9.72,790.40206,8130.28785
2009,9,Minnesota,2576492,7.96,413.38106,5196.42861
2009,9,Mississippi,1475938,8.8,374.70237,4256.982
2009,9,District of Columbia,247492,13.32,121.34163,910.77221
2009,9,Florida,9618100,11.39,2446.97563,21486.125
2009,9,Georgia,4625731,8.91,1022.83854,11485.08222
2009,9,Hawaii,474795,22.58,198.97545,881.26614
2009,9,Alabama,2491542,8.7,645.57865,7422.65326
2009,9,Alaska,320333,15.26,73.45197,481.4488
2009,9,Delaware,444585,12.06,126.42926,1048.18427
2009,9,South Atlantic,29271492,9.95,6785.57631,68167.44275
2009,9,East South Central,9355097,8.06,2223.26818,27582.58621
2009,9,West South Central,16794693,8.78,4214.07501,47986.21501
